País,Número departamento,Departamento,Provincia,Número municipio,Municipio,Circunscripción,Localidad,Recinto,Número Mesa,Código Mesa,Elección,Inscritos,CC,FPV,MTS,UCS,MAS - IPSP,21F,PDC,MNR,PAN-BOL,Votos Válidos,Blancos,Nulos,Estado acta
Bolivia,2,La Paz,Murillo,1,Nuestra Señora de La Paz,Circunscripción Uninominal 8,Nuestra Señora de La Paz,Esc. Ladislao Cabrera,22413,100320207290230612,Diputados Uninominales,224,64,0,3,2,83,4,0,1,6,163,36,5,Computada
Bolivia,2,La Paz,Murillo,1,Nuestra Señora de La Paz,,Nuestra Señora de La Paz,Esc. Ladislao Cabrera,22421,100320207290230620,Presidente y Vicepresidente,221,61,0,3,0,110,3,22,1,1,201,2,3,Computada
Bolivia,2,La Paz,Murillo,1,Nuestra Señora de La Paz,Circunscripción Uninominal 8,Nuestra Señora de La Paz,Esc. Ladislao Cabrera,22421,100320207290230620,Diputados Uninominales,221,53,0,10,2,80,6,0,2,3,156,47,3,Computada
Bolivia,2,La Paz,Murillo,1,Nuestra Señora de La Paz,,Nuestra Señora de La Paz,Esc. Ladislao Cabrera,22422,100320207290230621,Presidente y Vicepresidente,217,91,0,2,1,84,3,13,0,1,195,0,7,Computada
Bolivia,2,La Paz,Murillo,1,Nuestra Señora de La Paz,Circunscripción Uninominal 8,Nuestra Señora de La Paz,Esc. Ladislao Cabrera,22422,100320207290230621,Diputados Uninominales,217,81,0,4,2,67,4,0,1,4,163,37,2,Computada
Bolivia,2,La Paz,Murillo,1,Nuestra Señora de La Paz,,Nuestra Señora de La Paz,Esc. Ladislao Cabrera,22423,100320207290230622,Presidente y Vicepresidente,220,92,1,3,2,75,1,22,0,3,199,0,7,Computada
Bolivia,2,La Paz,Murillo,1,Nuestra Señora de La Paz,Circunscripción Uninominal 8,Nuestra Señora de La Paz,Esc. Ladislao Cabrera,22423,100320207290230622,Diputados Uninominales,220,80,0,6,1,60,6,0,4,8,165,37,4,Computada
Bolivia,2,La Paz,Murillo,1,Nuestra Señora de La Paz,,Nuestra Señora de La Paz,Esc. Ladislao Cabrera,22424,100320207290230623,Presidente y Vicepresidente,213,79,0,3,0,92,2,17,0,2,195,2,2,Computada
Bolivia,2,La Paz,Murillo,1,Nuestra Señora de La Paz,Circunscripción Uninominal 8,Nuestra Señora de La Paz,Esc. Ladislao Cabrera,22424,100320207290230623,Diputados Uninominales,213,71,0,5,2,72,10,0,2,2,164,33,2,Computada
Bolivia,2,La Paz,Murillo,1,Nuestra Señora de La Paz,,Nuestra Señora de La Paz,Esc. Ladislao Cabrera,22425,100320207290230624,Presidente y Vicepresidente,221,85,2,4,0,86,1,12,0,2,192,3,5,Computada
Bolivia,2,La Paz,Murillo,1,Nuestra Señora de La Paz,Circunscripción Uninominal 8,Nuestra Señora de La Paz,Esc. Ladislao Cabrera,22425,100320207290230624,Diputados Uninominales,221,79,0,7,1,68,5,0,1,3,164,29,7,Computada
Bolivia,2,La Paz,Murillo,1,Nuestra Señora de La Paz,,Nuestra Señora de La Paz,Esc. Ladislao Cabrera,22426,100320207290230625,Presidente y Vicepresidente,225,90,1,1,0,75,3,22,0,3,195,1,4,Computada
Bolivia,2,La Paz,Murillo,1,Nuestra Señora de La Paz,Circunscripción Uninominal 8,Nuestra Señora de La Paz,Esc. Ladislao Cabrera,22426,100320207290230625,Diputados Uninominales,225,82,0,7,1,69,8,0,3,2,172,26,2,Computada
Bolivia,2,La Paz,Murillo,1,Nuestra Señora de La Paz,,Nuestra Señora de La Paz,Esc. Ladislao Cabrera,22427,100320207290230626,Presidente y Vicepresidente,48,18,0,0,1,18,0,3,0,0,40,0,2,Computada
Bolivia,2,La Paz,Murillo,1,Nuestra Señora de La Paz,Circunscripción Uninominal 8,Nuestra Señora de La Paz,Esc. Ladislao Cabrera,22427,100320207290230626,Diputados Uninominales,48,20,0,0,0,13,1,0,0,0,34,6,2,Computada
Bolivia,2,La Paz,Murillo,1,Nuestra Señora de La Paz,,Nuestra Señora de La Paz,Colegio Italia - 2605,22705,100320207290260501,Presidente y Vicepresidente,226,76,1,1,0,95,4,22,1,1,201,0,1,Computada
Bolivia,2,La Paz,Murillo,1,Nuestra Señora de La Paz,Circunscripción Uninominal 9,Nuestra Señora de La Paz,Colegio Italia - 2605,22705,100320207290260501,Diputados Uninominales,226,64,0,9,2,86,10,0,6,0,177,22,3,Computada
Bolivia,2,La Paz,Murillo,1,Nuestra Señora de La Paz,,Nuestra Señora de La Paz,Colegio Italia - 2605,22706,100320207290260502,Presidente y Vicepresidente,230,66,2,3,0,101,2,29,0,3,206,1,4,Computada
Bolivia,2,La Paz,Murillo,1,Nuestra Señora de La Paz,Circunscripción Uninominal 9,Nuestra Señora de La Paz,Colegio Italia - 2605,22706,100320207290260502,Diputados Uninominales,230,58,0,10,2,75,7,0,5,0,157,50,4,Computada
